      No     Day     Mon    Year  INConcob0000001  INConcsi0000001  INConcob0000002  INConcsi0000002  INConcob0000003  INConcsi0000003
    1224       8       5    2000    -9999.0000000        3.3603323    -9999.0000000        1.1221904    -9999.0000000        1.5293609
    1225       9       5    2000    -9999.0000000        3.3318609    -9999.0000000        1.0156387    -9999.0000000        1.4543152
    1226      10       5    2000    -9999.0000000        3.2641253    -9999.0000000        0.8997348    -9999.0000000        1.3969754
    1227      11       5    2000    -9999.0000000        3.1871174    -9999.0000000        0.7788355    -9999.0000000        1.3465544
    1228      12       5    2000    -9999.0000000        3.1226954    -9999.0000000        0.6684562    -9999.0000000        1.2984869
    1229      13       5    2000    -9999.0000000        3.0801330    -9999.0000000        0.5776993    -9999.0000000        1.2513811
    1230      14       5    2000    -9999.0000000        3.0614123    -9999.0000000        0.5454347    -9999.0000000        1.2037379
    1231      15       5    2000        4.3600000        3.0623329        1.1500000        0.5268322        0.8800000        1.1555712
    1232      16       5    2000    -9999.0000000        3.0760518    -9999.0000000        0.5116521    -9999.0000000        1.1078030
    1233      17       5    2000    -9999.0000000        3.1040293    -9999.0000000        0.4992243    -9999.0000000        1.0702705
    1234      18       5    2000    -9999.0000000        3.1453284    -9999.0000000        0.4898048    -9999.0000000        1.0354374
    1235      19       5    2000    -9999.0000000        3.2271077    -9999.0000000        0.5234520    -9999.0000000        1.0843038
    1236      20       5    2000    -9999.0000000        3.3175721    -9999.0000000        0.5602895    -9999.0000000        1.1286640
    1237      21       5    2000    -9999.0000000        3.3284490    -9999.0000000        0.5470630    -9999.0000000        1.1093386
    1238      22       5    2000    -9999.0000000        3.2410065    -9999.0000000        0.5480820    -9999.0000000        1.1256010
    1239      23       5    2000    -9999.0000000        3.1296229    -9999.0000000        0.5211131    -9999.0000000        1.0903699
    1240      24       5    2000    -9999.0000000        3.0110709    -9999.0000000        0.5185849    -9999.0000000        1.0985965
    1241      25       5    2000    -9999.0000000        2.9668748    -9999.0000000        0.5367655    -9999.0000000        1.1068897
    1242      26       5    2000    -9999.0000000        3.0070762    -9999.0000000        0.5178430    -9999.0000000        1.0651639
    1243      27       5    2000    -9999.0000000        2.9932949    -9999.0000000        0.5077708    -9999.0000000        1.0460738
    1244      28       5    2000    -9999.0000000        3.0304989    -9999.0000000        0.4997644    -9999.0000000        1.0143558
    1245      29       5    2000    -9999.0000000        3.0671777    -9999.0000000        0.5180940    -9999.0000000        1.0146529
    1246      30       5    2000    -9999.0000000        3.1212807    -9999.0000000        0.5650903    -9999.0000000        1.0335203
    1247      31       5    2000    -9999.0000000        3.2152680    -9999.0000000        0.5997219    -9999.0000000        0.9999822
    1248       1       6    2000    -9999.0000000        3.2579179    -9999.0000000        0.6051832    -9999.0000000        0.9721501
    1249       2       6    2000    -9999.0000000        3.3006209    -9999.0000000        0.5860506    -9999.0000000        0.9412498
    1250       3       6    2000    -9999.0000000        3.3569553    -9999.0000000        0.5697471    -9999.0000000        0.9332850
    1251       4       6    2000    -9999.0000000        3.4104424    -9999.0000000        0.5436893    -9999.0000000        0.9025148
    1252       5       6    2000    -9999.0000000        3.4693158    -9999.0000000        0.5640461    -9999.0000000        0.9520945
    1253       6       6    2000    -9999.0000000        3.5387065    -9999.0000000        0.5507727    -9999.0000000        0.9048953
    1254       7       6    2000    -9999.0000000        3.5104764    -9999.0000000        0.5540546    -9999.0000000        0.8896134
    1255       8       6    2000    -9999.0000000        3.5082650    -9999.0000000        0.5432105    -9999.0000000        0.8593457
    1256       9       6    2000    -9999.0000000        3.4850197    -9999.0000000        0.5225906    -9999.0000000        0.8320971
    1257      10       6    2000    -9999.0000000        3.4877880    -9999.0000000        0.4870758    -9999.0000000        0.8020172
    1258      11       6    2000    -9999.0000000        3.5119098    -9999.0000000        0.4686502    -9999.0000000        0.7932889
    1259      12       6    2000    -9999.0000000        3.5525856    -9999.0000000        0.4578060    -9999.0000000        0.7630149
    1260      13       6    2000    -9999.0000000        3.5830634    -9999.0000000        0.4490613    -9999.0000000        0.7392307
    1261      14       6    2000        5.0100000        3.6113646        1.3900000        0.4419383        0.8200000        0.7186932
    1262      15       6    2000    -9999.0000000        3.6412691    -9999.0000000        0.4415940    -9999.0000000        0.7107298
    1263      16       6    2000    -9999.0000000        3.6953784    -9999.0000000        0.4379503    -9999.0000000        0.6898325
    1264      17       6    2000    -9999.0000000        3.7445385    -9999.0000000        0.4358887    -9999.0000000        0.6734696
    1265      18       6    2000    -9999.0000000        3.7919053    -9999.0000000        0.4326070    -9999.0000000        0.6562509
    1266      19       6    2000    -9999.0000000        3.8291722    -9999.0000000        0.4272853    -9999.0000000        0.6389847
    1267      20       6    2000    -9999.0000000        3.8577525    -9999.0000000        0.4198933    -9999.0000000        0.6220762
    1268      21       6    2000    -9999.0000000        3.8783157    -9999.0000000        0.4109194    -9999.0000000        0.6058925
    1269      22       6    2000    -9999.0000000        3.8987868    -9999.0000000        0.4065971    -9999.0000000        0.5956237
    1270      23       6    2000    -9999.0000000        3.9206059    -9999.0000000        0.4024029    -9999.0000000        0.5837131
    1271      24       6    2000    -9999.0000000        3.9460149    -9999.0000000        0.4045362    -9999.0000000        0.5859442
    1272      25       6    2000    -9999.0000000        3.9909819    -9999.0000000        0.4026422    -9999.0000000        0.5742381
    1273      26       6    2000    -9999.0000000        4.0180770    -9999.0000000        0.4003213    -9999.0000000        0.5605902
    1274      27       6    2000    -9999.0000000        4.0563477    -9999.0000000        0.4019147    -9999.0000000        0.5511150
    1275      28       6    2000    -9999.0000000        4.0951872    -9999.0000000        0.4055339    -9999.0000000        0.5419984
    1276      29       6    2000    -9999.0000000        4.1510106    -9999.0000000        0.4106091    -9999.0000000        0.5327910
    1277      30       6    2000    -9999.0000000        4.2170983    -9999.0000000        0.4152965    -9999.0000000        0.5236757
    1278       1       7    2000    -9999.0000000        4.2826279    -9999.0000000        0.4180130    -9999.0000000        0.5144373
    1279       2       7    2000    -9999.0000000        4.3411741    -9999.0000000        0.4192228    -9999.0000000        0.5062860
    1280       3       7    2000    -9999.0000000        4.3924933    -9999.0000000        0.4219026    -9999.0000000        0.5051480
    1281       4       7    2000    -9999.0000000        4.4048443    -9999.0000000        0.4531801    -9999.0000000        0.5257555
    1282       5       7    2000    -9999.0000000        4.4374182    -9999.0000000        0.4865016    -9999.0000000        0.5161861
    1283       6       7    2000    -9999.0000000        4.4457612    -9999.0000000        0.5107321    -9999.0000000        0.5078081
    1284       7       7    2000    -9999.0000000        4.4188950    -9999.0000000        0.5432819    -9999.0000000        0.5046256
    1285       8       7    2000    -9999.0000000        4.4343061    -9999.0000000        0.5706394    -9999.0000000        0.4937517
    1286       9       7    2000    -9999.0000000        4.4732478    -9999.0000000        0.6062409    -9999.0000000        0.5072551
    1287      10       7    2000    -9999.0000000        4.5221661    -9999.0000000        0.6388326    -9999.0000000        0.5028886
    1288      11       7    2000    -9999.0000000        4.5791193    -9999.0000000        0.6702455    -9999.0000000        0.4979811
    1289      12       7    2000        4.2700000        4.6325582        1.2400000        0.7007455        0.3800000        0.4871140
    1290      13       7    2000    -9999.0000000        4.6504029    -9999.0000000        0.7396157    -9999.0000000        0.4858045
    1291      14       7    2000    -9999.0000000        4.6697373    -9999.0000000        0.7810526    -9999.0000000        0.4871700
    1292      15       7    2000    -9999.0000000        4.7767356    -9999.0000000        0.8241018    -9999.0000000        0.5005891
    1293      16       7    2000    -9999.0000000        4.8532088    -9999.0000000        0.8685002    -9999.0000000        0.5042263
